route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name,wheelchair_accessible,bikes_allowed
4,TRAIN-H25-TRKPI-Samedi-01,4083995-TRAIN-H25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,205,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4083995-TRAIN-A24-TRKPI-Samedi-02,Saint-Jérôme,1,40084,205,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4083996-TRAIN-A24-TRKPI-Samedi-01,Saint-Jérôme,1,40084,207,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4083996-TRAIN-H25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,207,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4083996-TRAIN-A24-TRKPI-Samedi-02,Saint-Jérôme,1,40084,207,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4083997-TRAIN-A24-TRKPI-Samedi-01,Saint-Jérôme,1,40084,209,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4083997-TRAIN-H25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,209,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4083997-TRAIN-A24-TRKPI-Samedi-02,Saint-Jérôme,1,40084,209,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4083998-TRAIN-A24-TRKPI-Samedi-01,Saint-Jérôme,1,40084,211,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4083998-TRAIN-H25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,211,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4083998-TRAIN-A24-TRKPI-Samedi-02,Saint-Jérôme,1,40084,211,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4083999-TRAIN-A24-TRKPI-Samedi-01,De la Concorde,0,40085,200,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4083999-TRAIN-H25-TRKPI-Samedi-01,De la Concorde,0,40085,200,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4083999-TRAIN-A24-TRKPI-Samedi-02,De la Concorde,0,40085,200,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4084000-TRAIN-A24-TRKPI-Samedi-01,De la Concorde,0,40085,202,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4084000-TRAIN-H25-TRKPI-Samedi-01,De la Concorde,0,40085,202,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4084000-TRAIN-A24-TRKPI-Samedi-02,De la Concorde,0,40085,202,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4084001-TRAIN-A24-TRKPI-Samedi-01,De la Concorde,0,40085,204,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4084001-TRAIN-H25-TRKPI-Samedi-01,De la Concorde,0,40085,204,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4084001-TRAIN-A24-TRKPI-Samedi-02,De la Concorde,0,40085,204,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4084002-TRAIN-A24-TRKPI-Samedi-01,De la Concorde,0,40085,206,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4084002-TRAIN-H25-TRKPI-Samedi-01,De la Concorde,0,40085,206,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4084002-TRAIN-A24-TRKPI-Samedi-02,De la Concorde,0,40085,206,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4084003-TRAIN-A24-TRKPI-Samedi-01,De la Concorde,0,40085,208,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4084003-TRAIN-H25-TRKPI-Samedi-01,De la Concorde,0,40085,208,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4084003-TRAIN-A24-TRKPI-Samedi-02,De la Concorde,0,40085,208,0,1
4,TRAIN-A24-TRKPI-Samedi-01,4084004-TRAIN-A24-TRKPI-Samedi-01,De la Concorde,0,40085,210,0,1
4,TRAIN-H25-TRKPI-Samedi-01,4084004-TRAIN-H25-TRKPI-Samedi-01,De la Concorde,0,40085,210,0,1
4,TRAIN-A24-TRKPI-Samedi-02,4084004-TRAIN-A24-TRKPI-Samedi-02,De la Concorde,0,40085,210,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084005-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,170,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084005-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,170,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084005-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40117,170,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084006-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,172,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084006-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,172,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084006-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40117,172,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084007-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,174,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084007-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,174,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084007-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40117,174,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084009-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,178,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084009-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,178,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084009-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40117,178,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084010-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40118,180,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084010-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40118,180,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084010-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40118,180,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084011-TRAIN-H25-TRKPI-Semaine-02,Parc,0,40080,182,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084011-TRAIN-A24-TRKPI-Semaine-03,Parc,0,40080,182,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084011-TRAIN-A24-TRKPI-Semaine-07,Parc,0,40080,182,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084012-TRAIN-H25-TRKPI-Semaine-02,Parc,0,40080,184,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084012-TRAIN-A24-TRKPI-Semaine-03,Parc,0,40080,184,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084012-TRAIN-A24-TRKPI-Semaine-07,Parc,0,40080,184,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084013-TRAIN-H25-TRKPI-Semaine-02,Parc,0,40080,186,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084013-TRAIN-A24-TRKPI-Semaine-03,Parc,0,40080,186,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084013-TRAIN-A24-TRKPI-Semaine-07,Parc,0,40080,186,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084014-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,188,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084014-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,188,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084014-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40117,188,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084015-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40136,190,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084015-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40136,190,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084015-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40108,190,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084016-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40136,194,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084016-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40136,194,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084016-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40108,194,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084017-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,198,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084017-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,198,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084017-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40117,198,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084018-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,171,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084018-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,171,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084018-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,171,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084019-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,179,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084019-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,179,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084019-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,179,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084021-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,183,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084021-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,183,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084021-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,183,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084022-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,185,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084022-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,185,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084022-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,185,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084023-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40110,187,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084023-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40110,187,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084023-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40110,187,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084024-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,189,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084024-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,189,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084024-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,189,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084025-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,191,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084025-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,191,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084025-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,191,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084026-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,195,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084026-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,195,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084026-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,195,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084027-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,199,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084027-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,199,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084027-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,199,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084028-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40082,173,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084028-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40082,173,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084028-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40082,173,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084029-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40082,175,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084029-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40082,175,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084029-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40082,175,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4084030-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40082,177,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4084030-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40082,177,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4084030-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40082,177,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084031-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,70,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084031-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,70,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084031-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,70,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084032-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,72,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084032-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,72,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084032-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,72,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084033-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,74,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084033-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,74,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084033-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,74,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084034-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,76,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084034-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,76,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084034-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,76,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084035-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,78,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084035-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,78,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084035-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,78,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084036-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,80,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084036-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,80,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084036-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,80,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084037-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,82,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084037-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,82,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084037-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,82,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084038-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,84,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084038-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,84,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084038-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,84,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084039-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,86,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084039-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,86,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084039-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,50154,86,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084040-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,77,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084040-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,77,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084040-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,77,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084041-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,79,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084041-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,79,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084041-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,79,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084042-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,81,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084042-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,81,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084042-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,81,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084043-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,83,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084043-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,83,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084043-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,83,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084044-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,85,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084044-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,85,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084044-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,85,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084045-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,87,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084045-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,87,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084045-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,87,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084046-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,89,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084046-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,89,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084046-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,89,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084047-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,91,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084047-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,91,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084047-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,91,0,1
5,TRAIN-H25-TRKPI-Semaine-02,4084048-TRAIN-H25-TRKPI-Semaine-02,Candiac,1,50165,93,0,1
5,TRAIN-A24-TRKPI-Semaine-03,4084048-TRAIN-A24-TRKPI-Semaine-03,Candiac,1,50165,93,0,1
5,TRAIN-A24-TRKPI-Semaine-07,4084048-TRAIN-A24-TRKPI-Semaine-07,Candiac,1,50153,93,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086017-TRAIN-H25-TRKPI-Semaine-02,Mont-Saint-Hilaire,1,30037,808,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086017-TRAIN-A24-TRKPI-Semaine-03,Mont-Saint-Hilaire,1,30037,808,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086017-TRAIN-A24-TRKPI-Semaine-07,Mont-Saint-Hilaire,1,30037,808,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086018-TRAIN-H25-TRKPI-Semaine-02,Mont-Saint-Hilaire,1,30037,810,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086018-TRAIN-A24-TRKPI-Semaine-03,Mont-Saint-Hilaire,1,30037,810,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086018-TRAIN-A24-TRKPI-Semaine-07,Mont-Saint-Hilaire,1,30037,810,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086019-TRAIN-H25-TRKPI-Semaine-02,Mont-Saint-Hilaire,1,30037,812,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086019-TRAIN-A24-TRKPI-Semaine-03,Mont-Saint-Hilaire,1,30037,812,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086019-TRAIN-A24-TRKPI-Semaine-07,Mont-Saint-Hilaire,1,30037,812,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086020-TRAIN-H25-TRKPI-Semaine-02,Mont-Saint-Hilaire,1,30037,814,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086020-TRAIN-A24-TRKPI-Semaine-03,Mont-Saint-Hilaire,1,30037,814,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086020-TRAIN-A24-TRKPI-Semaine-07,Mont-Saint-Hilaire,1,30037,814,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086021-TRAIN-H25-TRKPI-Semaine-02,Mont-Saint-Hilaire,1,30037,816,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086021-TRAIN-A24-TRKPI-Semaine-03,Mont-Saint-Hilaire,1,30037,816,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086021-TRAIN-A24-TRKPI-Semaine-07,Mont-Saint-Hilaire,1,30037,816,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086022-TRAIN-H25-TRKPI-Semaine-02,Mont-Saint-Hilaire,1,30037,818,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086022-TRAIN-A24-TRKPI-Semaine-03,Mont-Saint-Hilaire,1,30037,818,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086022-TRAIN-A24-TRKPI-Semaine-07,Mont-Saint-Hilaire,1,30037,818,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086023-TRAIN-H25-TRKPI-Semaine-02,Mont-Saint-Hilaire,1,30037,820,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086023-TRAIN-A24-TRKPI-Semaine-03,Mont-Saint-Hilaire,1,30037,820,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086023-TRAIN-A24-TRKPI-Semaine-07,Mont-Saint-Hilaire,1,30037,820,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086024-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,30038,801,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086024-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,30038,801,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086024-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,30038,801,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086025-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,30038,803,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086025-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,30038,803,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086025-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,30038,803,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086026-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,30038,805,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086026-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,30038,805,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086026-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,30038,805,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086027-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,30038,807,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086027-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,30038,807,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086027-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,30038,807,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086028-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,30038,809,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086028-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,30038,809,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086028-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,30038,809,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086029-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,30038,811,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086029-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,30038,811,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086029-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,30038,811,0,1
3,TRAIN-H25-TRKPI-Semaine-02,4086030-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,30038,813,0,1
3,TRAIN-A24-TRKPI-Semaine-03,4086030-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,30038,813,0,1
3,TRAIN-A24-TRKPI-Semaine-07,4086030-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,30038,813,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4289891-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40136,192,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4289891-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40136,192,0,1
