stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
place-FB-0191,,Walpole,,,,42.145477,-71.25779,CR-zone-4,"275 West St, Walpole, MA 02081",https://www.mbta.com/stops/place-FB-0191,,1,,2,Walpole,,,
FB-0191-S,,Walpole,Walpole - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.145477,-71.25779,CR-zone-4,,https://www.mbta.com/stops/place-FB-0191,,0,place-FB-0191,2,Walpole,,,2.0
place-FB-0230,,Norfolk,,,,42.120694,-71.325217,CR-zone-5,"9 Rockwood Rd, Norfolk, MA 02056",https://www.mbta.com/stops/place-FB-0230,,1,,1,Norfolk,,,
FB-0230-S,,Norfolk,Norfolk - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.120694,-71.325217,CR-zone-5,,https://www.mbta.com/stops/place-FB-0230,,0,place-FB-0230,1,Norfolk,,,2.0
place-FB-0275,,Franklin,,,,42.083238,-71.396102,CR-zone-6,"75 Depot St, Franklin, MA 02038",https://www.mbta.com/stops/place-FB-0275,,1,,2,Franklin,,,
FB-0275-S,,Franklin,Franklin - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.083238,-71.396102,CR-zone-6,,https://www.mbta.com/stops/place-FB-0275,,0,place-FB-0275,2,Franklin,,,2.0
place-FB-0303,,Forge Park/495,,,,42.089941,-71.43902,CR-zone-6,"1000 W Central St, Franklin, MA 02038",https://www.mbta.com/stops/place-FB-0303,,1,,1,Franklin,,,
FB-0303-S,,Forge Park/495,Forge Park/495 - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.089941,-71.43902,CR-zone-6,,https://www.mbta.com/stops/place-FB-0303,,0,place-FB-0303,1,Franklin,,,2.0
place-FR-0064,,Belmont,,,,42.395896,-71.17619,CR-zone-1,"Common St and Concord Ave, Belmont, MA 02478",https://www.mbta.com/stops/place-FR-0064,,1,,2,Belmont,,,
FR-0064,,Belmont,Belmont - Commuter Rail,,Commuter Rail,42.395896,-71.17619,CR-zone-1,,https://www.mbta.com/stops/place-FR-0064,,0,place-FR-0064,2,Belmont,,,2.0
FR-0064-01,,Belmont,Belmont - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.395896,-71.17619,CR-zone-1,,https://www.mbta.com/stops/place-FR-0064,,0,place-FR-0064,2,Belmont,,,2.0
FR-0064-02,,Belmont,Belmont - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.395896,-71.17619,CR-zone-1,,https://www.mbta.com/stops/place-FR-0064,,0,place-FR-0064,2,Belmont,,,2.0
place-FR-0074,,Waverley,,,,42.3876,-71.190744,CR-zone-1,"525 Trapelo Rd, Belmont, MA 02478",https://www.mbta.com/stops/place-FR-0074,,1,,2,Belmont,,,
FR-0074,,Waverley,Waverley - Commuter Rail,,Commuter Rail,42.3876,-71.190744,CR-zone-1,,https://www.mbta.com/stops/place-FR-0074,,0,place-FR-0074,2,Belmont,,,2.0
FR-0074-01,,Waverley,Waverley - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.3876,-71.190744,CR-zone-1,,https://www.mbta.com/stops/place-FR-0074,,0,place-FR-0074,2,Belmont,,,2.0
FR-0074-02,,Waverley,Waverley - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.3876,-71.190744,CR-zone-1,,https://www.mbta.com/stops/place-FR-0074,,0,place-FR-0074,2,Belmont,,,2.0
place-FR-0098,,Waltham,,,,42.374296,-71.235615,CR-zone-2,"75 Carter St, Waltham, MA 02453",https://www.mbta.com/stops/place-FR-0098,,1,,1,Waltham,,,
FR-0098,,Waltham,Waltham - Commuter Rail,,Commuter Rail,42.374296,-71.235615,CR-zone-2,,https://www.mbta.com/stops/place-FR-0098,,0,place-FR-0098,1,Waltham,,,2.0
FR-0098-01,,Waltham,Waltham - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.373698,-71.238672,CR-zone-2,,https://www.mbta.com/stops/place-FR-0098,,0,place-FR-0098,1,Waltham,,,2.0
FR-0098-S,,Waltham,Waltham - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.374296,-71.235615,CR-zone-2,,https://www.mbta.com/stops/place-FR-0098,,0,place-FR-0098,1,Waltham,,,2.0
place-FR-0115,,Brandeis/Roberts,,,,42.361898,-71.260065,CR-zone-2,"1 Sawyer Rd, Waltham, MA 02453",https://www.mbta.com/stops/place-FR-0115,,1,,1,Waltham,,,
FR-0115,,Brandeis/Roberts,Brandeis/Roberts - Commuter Rail,,Commuter Rail,42.361898,-71.260065,CR-zone-2,,https://www.mbta.com/stops/place-FR-0115,,0,place-FR-0115,1,Waltham,,,2.0
FR-0115-01,,Brandeis/Roberts,Brandeis/Roberts - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.361898,-71.260065,CR-zone-2,,https://www.mbta.com/stops/place-FR-0115,,0,place-FR-0115,1,Waltham,,,2.0
FR-0115-02,,Brandeis/Roberts,Brandeis/Roberts - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.361898,-71.260065,CR-zone-2,,https://www.mbta.com/stops/place-FR-0115,,0,place-FR-0115,1,Waltham,,,2.0
place-FR-0132,,Kendal Green,,,,42.37897,-71.282411,CR-zone-3,"198 Church St, Weston, MA",https://www.mbta.com/stops/place-FR-0132,,1,,2,Weston,,,
FR-0132,,Kendal Green,Kendal Green - Commuter Rail,,Commuter Rail,42.37897,-71.282411,CR-zone-3,,https://www.mbta.com/stops/place-FR-0132,,0,place-FR-0132,2,Weston,,,2.0
FR-0132-01,,Kendal Green,Kendal Green - Commuter Rail - Track 1,1,Track 1,42.37897,-71.282411,CR-zone-3,,https://www.mbta.com/stops/place-FR-0132,,0,place-FR-0132,2,Weston,,,2.0
FR-0132-02,,Kendal Green,Kendal Green - Commuter Rail - Track 2,2,Track 2,42.37897,-71.282411,CR-zone-3,,https://www.mbta.com/stops/place-FR-0132,,0,place-FR-0132,2,Weston,,,2.0
place-FR-0137,,Hastings,,,,42.385755,-71.289203,CR-zone-3,"105 Viles St, Weston, MA 02493",https://www.mbta.com/stops/place-FR-0137,,1,,2,Weston,,,
FR-0137,,Hastings,Hastings - Commuter Rail,,Commuter Rail,42.385755,-71.289203,CR-zone-3,,https://www.mbta.com/stops/place-FR-0137,,0,place-FR-0137,2,Weston,,,2.0
FR-0137-01,,Hastings,Hastings - Commuter Rail - Track 1,1,Track 1,42.385755,-71.289203,CR-zone-3,,https://www.mbta.com/stops/place-FR-0137,,0,place-FR-0137,2,Weston,,,2.0
FR-0137-02,,Hastings,Hastings - Commuter Rail - Track 2,2,Track 2,42.385755,-71.289203,CR-zone-3,,https://www.mbta.com/stops/place-FR-0137,,0,place-FR-0137,2,Weston,,,2.0
place-FR-0147,,Silver Hill,,,,42.395625,-71.302357,CR-zone-3,"Silver Hill Rd and Merriam St, Weston, MA 02493",https://www.mbta.com/stops/place-FR-0147,,1,,2,Weston,,,
FR-0147,,Silver Hill,Silver Hill - Commuter Rail,,Commuter Rail,42.395625,-71.302357,CR-zone-3,,https://www.mbta.com/stops/place-FR-0147,,0,place-FR-0147,2,Weston,,,2.0
FR-0147-01,,Silver Hill,Silver Hill - Commuter Rail - Track 1,1,Track 1,42.395625,-71.302357,CR-zone-3,,https://www.mbta.com/stops/place-FR-0147,,0,place-FR-0147,2,Weston,,,2.0
FR-0147-02,,Silver Hill,Silver Hill - Commuter Rail - Track 2,2,Track 2,42.395625,-71.302357,CR-zone-3,,https://www.mbta.com/stops/place-FR-0147,,0,place-FR-0147,2,Weston,,,2.0
place-FR-0167,,Lincoln,,,,42.413641,-71.325512,CR-zone-4,"160 Lincoln Rd, Lincoln, MA 01773",https://www.mbta.com/stops/place-FR-0167,,1,,2,Lincoln,,,
FR-0167,,Lincoln,Lincoln - Commuter Rail,,Commuter Rail,42.41342,-71.325404,CR-zone-4,,https://www.mbta.com/stops/place-FR-0167,,0,place-FR-0167,2,Lincoln,,,2.0
FR-0167-01,,Lincoln,Lincoln - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.414983,-71.326462,CR-zone-4,,https://www.mbta.com/stops/place-FR-0167,,0,place-FR-0167,2,Lincoln,,,2.0
FR-0167-02,,Lincoln,Lincoln - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.413641,-71.325512,CR-zone-4,,https://www.mbta.com/stops/place-FR-0167,,0,place-FR-0167,2,Lincoln,,,2.0
place-FR-0201,,Concord,,,,42.456565,-71.357677,CR-zone-5,"90 Thoreau St, Concord, MA 01742",https://www.mbta.com/stops/place-FR-0201,,1,,2,Concord,,,
FR-0201,,Concord,Concord - Commuter Rail,,Commuter Rail,42.456565,-71.357677,CR-zone-5,,https://www.mbta.com/stops/place-FR-0201,,0,place-FR-0201,2,Concord,,,2.0
FR-0201-01,,Concord,Concord - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.456565,-71.357677,CR-zone-5,,https://www.mbta.com/stops/place-FR-0201,,0,place-FR-0201,2,Concord,,,2.0
FR-0201-02,,Concord,Concord - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.456565,-71.357677,CR-zone-5,,https://www.mbta.com/stops/place-FR-0201,,0,place-FR-0201,2,Concord,,,2.0
place-FR-0219,,West Concord,,,,42.457043,-71.392892,CR-zone-5,"Commonwealth Ave and Main St, West Concord, MA 01742",https://www.mbta.com/stops/place-FR-0219,,1,,1,Concord,,,
FR-0219,,West Concord,West Concord - Commuter Rail,,Commuter Rail,42.457043,-71.392892,CR-zone-5,,https://www.mbta.com/stops/place-FR-0219,,0,place-FR-0219,1,Concord,,,2.0
FR-0219-01,,West Concord,West Concord - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.457043,-71.392892,CR-zone-5,,https://www.mbta.com/stops/place-FR-0219,,0,place-FR-0219,1,Concord,,,2.0
FR-0219-02,,West Concord,West Concord - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.457043,-71.392892,CR-zone-5,,https://www.mbta.com/stops/place-FR-0219,,0,place-FR-0219,1,Concord,,,2.0
place-FR-0253,,South Acton,,,,42.460375,-71.457744,CR-zone-6,"4 Central St, Acton, MA 01720",https://www.mbta.com/stops/place-FR-0253,,1,,1,Acton,,,
FR-0253,,South Acton,South Acton - Commuter Rail,,Commuter Rail,42.460375,-71.457744,CR-zone-6,,https://www.mbta.com/stops/place-FR-0253,,0,place-FR-0253,1,Acton,,,2.0
FR-0253-01,,South Acton,South Acton - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.460375,-71.457744,CR-zone-6,,https://www.mbta.com/stops/place-FR-0253,,0,place-FR-0253,1,Acton,,,2.0
FR-0253-02,,South Acton,South Acton - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.460375,-71.457744,CR-zone-6,,https://www.mbta.com/stops/place-FR-0253,,0,place-FR-0253,1,Acton,,,2.0
place-FR-0301,,Littleton/Route 495,,,,42.519236,-71.502643,CR-zone-7,"Grimes Ln and Foster St, Littleton, MA 01460",https://www.mbta.com/stops/place-FR-0301,,1,,1,Littleton,,,
FR-0301,,Littleton/Route 495,Littleton/Route 495 - Commuter Rail,,Commuter Rail,42.519236,-71.502643,CR-zone-7,,https://www.mbta.com/stops/place-FR-0301,,0,place-FR-0301,1,Littleton,,,2.0
FR-0301-01,,Littleton/Route 495,Littleton/Route 495 - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.519236,-71.502643,CR-zone-7,,https://www.mbta.com/stops/place-FR-0301,,0,place-FR-0301,1,Littleton,,,2.0
FR-0301-02,,Littleton/Route 495,Littleton/Route 495 - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.519236,-71.502643,CR-zone-7,,https://www.mbta.com/stops/place-FR-0301,,0,place-FR-0301,1,Littleton,,,2.0
place-FR-0361,,Ayer,,,,42.559074,-71.588476,CR-zone-8,"70 Main St, Ayer, MA 01432",https://www.mbta.com/stops/place-FR-0361,,1,,2,Ayer,,,
FR-0361,,Ayer,Ayer - Commuter Rail,,Commuter Rail,42.559074,-71.588476,CR-zone-8,,https://www.mbta.com/stops/place-FR-0361,,0,place-FR-0361,2,Ayer,,,2.0
FR-0361-01,,Ayer,Ayer - Commuter Rail - Track 1,1,Track 1,42.559074,-71.588476,CR-zone-8,,https://www.mbta.com/stops/place-FR-0361,,0,place-FR-0361,2,Ayer,,,2.0
FR-0361-02,,Ayer,Ayer - Commuter Rail - Track 2,2,Track 2,42.559074,-71.588476,CR-zone-8,,https://www.mbta.com/stops/place-FR-0361,,0,place-FR-0361,2,Ayer,,,2.0
place-FR-0394,,Shirley,,,,42.545089,-71.648004,CR-zone-8,"Ayer Rd and Phoenix St, Shirley, MA 01464",https://www.mbta.com/stops/place-FR-0394,,1,,2,Shirley,,,
FR-0394,,Shirley,Shirley - Commuter Rail,,Commuter Rail,42.545089,-71.648004,CR-zone-8,,https://www.mbta.com/stops/place-FR-0394,,0,place-FR-0394,2,Shirley,,,2.0
FR-0394-01,,Shirley,Shirley - Commuter Rail - Track 1,1,Track 1,42.545089,-71.648004,CR-zone-8,,https://www.mbta.com/stops/place-FR-0394,,0,place-FR-0394,2,Shirley,,,2.0
FR-0394-02,,Shirley,Shirley - Commuter Rail - Track 2,2,Track 2,42.545089,-71.648004,CR-zone-8,,https://www.mbta.com/stops/place-FR-0394,,0,place-FR-0394,2,Shirley,,,2.0
place-FR-0451,,North Leominster,,,,42.539017,-71.739186,CR-zone-8,"44 Nashua St, Leominster, MA 01453",https://www.mbta.com/stops/place-FR-0451,,1,,1,Leominster,,,
FR-0451,,North Leominster,North Leominster - Commuter Rail,,Commuter Rail,42.539017,-71.739186,CR-zone-8,,https://www.mbta.com/stops/place-FR-0451,,0,place-FR-0451,1,Leominster,,,2.0
FR-0451-01,,North Leominster,North Leominster - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.539017,-71.739186,CR-zone-8,,https://www.mbta.com/stops/place-FR-0451,,0,place-FR-0451,1,Leominster,,,2.0
FR-0451-02,,North Leominster,North Leominster - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.539017,-71.739186,CR-zone-8,,https://www.mbta.com/stops/place-FR-0451,,0,place-FR-0451,1,Leominster,,,2.0
place-FR-0494,,Fitchburg,,,,42.58072,-71.792611,CR-zone-8,"150 Main St, Fitchburg, MA 01420",https://www.mbta.com/stops/place-FR-0494,,1,,1,Fitchburg,,,
FR-0494-CS,,Fitchburg,Fitchburg - Commuter Rail - Track 3 (All Trains),3,Track 3 (All Trains),42.58072,-71.792611,CR-zone-8,,https://www.mbta.com/stops/place-FR-0494,,0,place-FR-0494,1,Fitchburg,,,2.0
place-FR-3338,,Wachusett,,,,42.553477,-71.848488,CR-zone-8,"55 Authority Dr, Fitchburg, MA 01420",https://www.mbta.com/stops/place-FR-3338,,1,,1,Fitchburg,,,
FR-3338-CS,,Wachusett,Wachusett - Commuter Rail - Track 3 (All Trains),3,Track 3 (All Trains),42.553477,-71.848488,CR-zone-8,,https://www.mbta.com/stops/place-FR-3338,,0,place-FR-3338,1,Fitchburg,,,2.0
place-FS-0049,,Foxboro,,,,42.0951,-71.26151,CR-zone-4,"Gillette Stadium near Lots 3 and 4, Foxborough, MA 02035",https://www.mbta.com/stops/place-FS-0049,,1,,1,Foxborough,,,
FS-0049-S,,Foxboro,Foxboro - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.0951,-71.26151,CR-zone-4,,https://www.mbta.com/stops/place-FS-0049,,0,place-FS-0049,1,Foxborough,,,2.0
place-GB-0198,,Montserrat,,,,42.562171,-70.869254,CR-zone-4,"180 Essex St, Beverly, MA 01915",https://www.mbta.com/stops/place-GB-0198,,1,,1,Beverly,,,
GB-0198,,Montserrat,Montserrat - Commuter Rail,,Commuter Rail,42.562171,-70.869254,CR-zone-4,,https://www.mbta.com/stops/place-GB-0198,,0,place-GB-0198,1,Beverly,,,2.0
GB-0198-01,,Montserrat,Montserrat - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.562171,-70.869254,CR-zone-4,,https://www.mbta.com/stops/place-GB-0198,,0,place-GB-0198,1,Beverly,,,2.0
GB-0198-02,,Montserrat,Montserrat - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.562171,-70.869254,CR-zone-4,,https://www.mbta.com/stops/place-GB-0198,,0,place-GB-0198,1,Beverly,,,2.0
place-GB-0222,,Prides Crossing,,,,42.559446,-70.825541,CR-zone-5,"600 Hale St, Beverly, MA 01915",https://www.mbta.com/stops/place-GB-0222,,1,,2,Beverly,,,
GB-0222,,Prides Crossing,Prides Crossing - Commuter Rail,,Commuter Rail,42.559446,-70.825541,CR-zone-5,,https://www.mbta.com/stops/place-GB-0222,,0,place-GB-0222,2,Beverly,,,2.0
GB-0222-01,,Prides Crossing,Prides Crossing - Commuter Rail - Track 1,1,Track 1,42.559446,-70.825541,CR-zone-5,,https://www.mbta.com/stops/place-GB-0222,,0,place-GB-0222,2,Beverly,,,2.0
GB-0222-02,,Prides Crossing,Prides Crossing - Commuter Rail - Track 2,2,Track 2,42.559446,-70.825541,CR-zone-5,,https://www.mbta.com/stops/place-GB-0222,,0,place-GB-0222,2,Beverly,,,2.0
place-GB-0229,,Beverly Farms,,,,42.561651,-70.811405,CR-zone-5,"1 Oak St, Beverly, MA 01915",https://www.mbta.com/stops/place-GB-0229,,1,,1,Beverly,,,
GB-0229,,Beverly Farms,Beverly Farms - Commuter Rail,,Commuter Rail,42.561651,-70.811405,CR-zone-5,,https://www.mbta.com/stops/place-GB-0229,,0,place-GB-0229,1,Beverly,,,2.0
GB-0229-01,,Beverly Farms,Beverly Farms - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.561651,-70.811405,CR-zone-5,,https://www.mbta.com/stops/place-GB-0229,,0,place-GB-0229,1,Beverly,,,2.0
GB-0229-02,,Beverly Farms,Beverly Farms - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.561651,-70.811405,CR-zone-5,,https://www.mbta.com/stops/place-GB-0229,,0,place-GB-0229,1,Beverly,,,2.0
place-GB-0254,,Manchester,,,,42.573687,-70.77009,CR-zone-6,"40 Beach St, Manchester, MA 01944",https://www.mbta.com/stops/place-GB-0254,,1,,1,Manchester-by-the-Sea,,,
GB-0254,,Manchester,Manchester - Commuter Rail,,Commuter Rail,42.573687,-70.77009,CR-zone-6,,https://www.mbta.com/stops/place-GB-0254,,0,place-GB-0254,1,Manchester-by-the-Sea,,,2.0
GB-0254-01,,Manchester,Manchester - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.573687,-70.77009,CR-zone-6,,https://www.mbta.com/stops/place-GB-0254,,0,place-GB-0254,1,Manchester-by-the-Sea,,,2.0
GB-0254-02,,Manchester,Manchester - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.573687,-70.77009,CR-zone-6,,https://www.mbta.com/stops/place-GB-0254,,0,place-GB-0254,1,Manchester-by-the-Sea,,,2.0
place-GB-0296,,West Gloucester,,,,42.611933,-70.705417,CR-zone-7,"290 Essex Ave, Gloucester, MA 01930",https://www.mbta.com/stops/place-GB-0296,,1,,1,Gloucester,,,
GB-0296,,West Gloucester,West Gloucester - Commuter Rail,,Commuter Rail,42.611933,-70.705417,CR-zone-7,,https://www.mbta.com/stops/place-GB-0296,,0,place-GB-0296,1,Gloucester,,,2.0
GB-0296-01,,West Gloucester,West Gloucester - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.611933,-70.705417,CR-zone-7,,https://www.mbta.com/stops/place-GB-0296,,0,place-GB-0296,1,Gloucester,,,2.0
GB-0296-02,,West Gloucester,West Gloucester - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.611933,-70.705417,CR-zone-7,,https://www.mbta.com/stops/place-GB-0296,,0,place-GB-0296,1,Gloucester,,,2.0
place-GB-0316,,Gloucester,,,,42.616799,-70.668345,CR-zone-7,"75 Railroad Ave, Gloucester, MA 01930",https://www.mbta.com/stops/place-GB-0316,,1,,1,Gloucester,,,
GB-0316-S,,Gloucester,Gloucester - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.616799,-70.668345,CR-zone-7,,https://www.mbta.com/stops/place-GB-0316,,0,place-GB-0316,1,Gloucester,,,2.0
place-GB-0353,,Rockport,,,,42.655491,-70.627055,CR-zone-8,"17 Railroad Ave, Rockport, MA 01966",https://www.mbta.com/stops/place-GB-0353,,1,,1,Rockport,,,
GB-0353-S,,Rockport,Rockport - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.655491,-70.627055,CR-zone-8,,https://www.mbta.com/stops/place-GB-0353,,0,place-GB-0353,1,Rockport,,,2.0
place-GRB-0118,,Weymouth Landing/East Braintree,,,,42.221503,-70.968152,CR-zone-2,"121 Commercial St, Weymouth, MA 02184",https://www.mbta.com/stops/place-GRB-0118,,1,,1,Weymouth,,,
GRB-0118-S,,Weymouth Landing/East Braintree,Weymouth Landing/East Braintree - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.221503,-70.968152,CR-zone-2,,https://www.mbta.com/stops/place-GRB-0118,,0,place-GRB-0118,1,Weymouth,,,2.0
place-GRB-0146,,East Weymouth,,,,42.2191,-70.9214,CR-zone-2,"1590 Commercial St, East Weymouth, MA 02189",https://www.mbta.com/stops/place-GRB-0146,,1,,1,Weymouth,,,
GRB-0146-S,,East Weymouth,East Weymouth - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.2191,-70.9214,CR-zone-2,,https://www.mbta.com/stops/place-GRB-0146,,0,place-GRB-0146,1,Weymouth,,,2.0
place-GRB-0162,,West Hingham,,,,42.235838,-70.902708,CR-zone-3,"20 Fort Hill Rd, Hingham, MA 02043",https://www.mbta.com/stops/place-GRB-0162,,1,,1,Hingham,,,
GRB-0162-S,,West Hingham,West Hingham - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.235838,-70.902708,CR-zone-3,,https://www.mbta.com/stops/place-GRB-0162,,0,place-GRB-0162,1,Hingham,,,2.0
place-GRB-0183,,Nantasket Junction,,,,42.244959,-70.869205,CR-zone-4,"190 Summer St, Hingham, MA 02043",https://www.mbta.com/stops/place-GRB-0183,,1,,1,Hingham,,,
GRB-0183-S,,Nantasket Junction,Nantasket Junction - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.244959,-70.869205,CR-zone-4,,https://www.mbta.com/stops/place-GRB-0183,,0,place-GRB-0183,1,Hingham,,,2.0
place-GRB-0199,,Cohasset,,,,42.24421,-70.837529,CR-zone-4,"110 Chief Justice Cushing Hwy, Cohasset, MA 02025",https://www.mbta.com/stops/place-GRB-0199,,1,,1,Cohasset,,,
GRB-0199-S,,Cohasset,Cohasset - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.24421,-70.837529,CR-zone-4,,https://www.mbta.com/stops/place-GRB-0199,,0,place-GRB-0199,1,Cohasset,,,2.0
place-GRB-0233,,North Scituate,,,,42.219528,-70.788602,CR-zone-5,"777 Country Way, Scituate, MA 02066",https://www.mbta.com/stops/place-GRB-0233,,1,,1,Scituate,,,
GRB-0233-S,,North Scituate,North Scituate - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.219528,-70.788602,CR-zone-5,,https://www.mbta.com/stops/place-GRB-0233,,0,place-GRB-0233,1,Scituate,,,2.0
place-GRB-0276,,Greenbush,,,,42.178776,-70.746641,CR-zone-6,"247 Old Driftway, Scituate, MA 02066",https://www.mbta.com/stops/place-GRB-0276,,1,,1,Scituate,,,
GRB-0276-S,,Greenbush,Greenbush - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.178776,-70.746641,CR-zone-6,,https://www.mbta.com/stops/place-GRB-0276,,0,place-GRB-0276,1,Scituate,,,2.0
place-KB-0351,,Kingston,,,,41.97762,-70.721709,CR-zone-8,"134 Marion Dr, Kingston, MA 02364",https://www.mbta.com/stops/place-KB-0351,,1,,1,Kingston,,,
KB-0351-S,,Kingston,Kingston - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),41.97762,-70.721709,CR-zone-8,,https://www.mbta.com/stops/place-KB-0351,,0,place-KB-0351,1,Kingston,,,2.0
place-MM-0150,,Holbrook/Randolph,,,,42.156343,-71.027371,CR-zone-3,"Union St and Center St, Randolph, MA 02368",https://www.mbta.com/stops/place-MM-0150,,1,,1,Randolph,,,
MM-0150-S,,Holbrook/Randolph,Holbrook/Randolph - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.156343,-71.027371,CR-zone-3,,https://www.mbta.com/stops/place-MM-0150,,0,place-MM-0150,1,Randolph,,,2.0
place-MM-0186,,Montello,,,,42.106555,-71.022001,CR-zone-4,"150 Spark St, Brockton, MA 02302",https://www.mbta.com/stops/place-MM-0186,,1,,1,Brockton,,,
MM-0186,,Montello,Montello - Commuter Rail,,Commuter Rail,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,0,place-MM-0186,1,Brockton,,,2.0
MM-0186-CS,,Montello,Montello - Commuter Rail - Track 2,2,Track 2,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,0,place-MM-0186,1,Brockton,,,2.0
MM-0186-S,,Montello,Montello - Commuter Rail - Track 1,1,Track 1,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,0,place-MM-0186,1,Brockton,,,2.0
place-MM-0200,,Brockton,,,,42.084659,-71.016534,CR-zone-4,"7 Commercial St, Brockton, MA 02302",https://www.mbta.com/stops/place-MM-0200,,1,,1,Brockton,,,
MM-0200,,Brockton,Brockton - Commuter Rail,,Commuter Rail,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,0,place-MM-0200,1,Brockton,,,2.0
MM-0200-CS,,Brockton,Brockton - Commuter Rail - Track 2,2,Track 2,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,0,place-MM-0200,1,Brockton,,,2.0
MM-0200-S,,Brockton,Brockton - Commuter Rail - Track 1,1,Track 1,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,0,place-MM-0200,1,Brockton,,,2.0
place-MM-0219,,Campello,,,,42.060951,-71.011004,CR-zone-5,"30 Riverside Ave, Brockton, MA 02301",https://www.mbta.com/stops/place-MM-0219,,1,,1,Brockton,,,
MM-0219-S,,Campello,Campello - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.060951,-71.011004,CR-zone-5,,https://www.mbta.com/stops/place-MM-0219,,0,place-MM-0219,1,Brockton,,,2.0
place-MM-0277,,Bridgewater,,,,41.984916,-70.96537,CR-zone-6,"85 Burrill Ave, Bridgewater, MA 02324",https://www.mbta.com/stops/place-MM-0277,,1,,1,Bridgewater,,,
MM-0277-S,,Bridgewater,Bridgewater - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),41.984916,-70.96537,CR-zone-6,,https://www.mbta.com/stops/place-MM-0277,,0,place-MM-0277,1,Bridgewater,,,2.0
place-MM-0356,,Middleborough/Lakeville,,,,41.87821,-70.918444,CR-zone-8,"125 Commercial Dr, Lakeville, MA 02347",https://www.mbta.com/stops/place-MM-0356,,1,,1,Lakeville,,,
MM-0356-S,,Middleborough/Lakeville,Middleborough/Lakeville - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),41.87821,-70.918444,CR-zone-8,,https://www.mbta.com/stops/place-MM-0356,,0,place-MM-0356,1,Lakeville,,,2.0
